record,error,threshold,predicted,label,status
30790,0.0002670788,0.0006202863,0,0,NORMAL
30791,0.0003091432,0.0006202863,0,0,NORMAL
30792,0.0001348613,0.0006202863,0,0,NORMAL
30793,0.0002625172,0.0006202863,0,0,NORMAL
30794,0.0002268913,0.0006202863,0,0,NORMAL
30795,0.0004222212,0.0006202863,0,0,NORMAL
30796,0.0002819267,0.0006202863,0,0,NORMAL
30797,0.0013463239,0.0006202863,1,0,ANOMALY
30798,0.0002850548,0.0006202863,0,0,NORMAL
30799,0.0002610956,0.0006202863,0,0,NORMAL
30800,0.0002874767,0.0006202863,0,0,NORMAL
30801,0.0001450344,0.0006202863,0,0,NORMAL
30802,0.0003257159,0.0006202863,0,0,NORMAL
30803,0.0001604090,0.0006202863,0,0,NORMAL
30804,0.0002089422,0.0006202863,0,0,NORMAL
30805,0.0002971547,0.0006202863,0,0,NORMAL
30806,0.0002794696,0.0006202863,0,0,NORMAL
30807,0.0002655073,0.0006202863,0,0,NORMAL
30808,0.0002938496,0.0006202863,0,0,NORMAL
30809,0.0006582411,0.0006202863,1,0,ANOMALY
30810,0.0001017140,0.0006202863,0,0,NORMAL
30811,0.0002220476,0.0006202863,0,0,NORMAL
30812,0.0003471860,0.0006202863,0,0,NORMAL
30813,0.0002616320,0.0006202863,0,0,NORMAL
30814,0.0003181368,0.0006202863,0,0,NORMAL
30815,0.0002292761,0.0006202863,0,0,NORMAL
30816,0.0002606107,0.0006202863,0,0,NORMAL
30817,0.0003690160,0.0006202863,0,0,NORMAL
30818,0.0002621209,0.0006202863,0,0,NORMAL
30819,0.0003220721,0.0006202863,0,0,NORMAL
30820,0.0001984613,0.0006202863,0,0,NORMAL
30821,0.0003236377,0.0006202863,0,0,NORMAL
30822,0.0007107448,0.0006202863,1,0,ANOMALY
30823,0.0003127230,0.0006202863,0,0,NORMAL
30824,0.0002090129,0.0006202863,0,0,NORMAL
30825,0.0002840442,0.0006202863,0,0,NORMAL
30826,0.0002870084,0.0006202863,0,0,NORMAL
30827,0.0002565104,0.0006202863,0,0,NORMAL
30828,0.0002729396,0.0006202863,0,0,NORMAL
30829,0.0002619423,0.0006202863,0,0,NORMAL
30830,0.0002031131,0.0006202863,0,0,NORMAL
30831,0.0002031131,0.0006202863,0,0,NORMAL
30832,0.0002823843,0.0006202863,0,0,NORMAL
30833,0.0003482881,0.0006202863,0,0,NORMAL
30834,0.0002599148,0.0006202863,0,0,NORMAL
30835,0.0002965202,0.0006202863,0,0,NORMAL
30836,0.0002638014,0.0006202863,0,0,NORMAL
30837,0.0001778907,0.0006202863,0,0,NORMAL
30838,0.0003077784,0.0006202863,0,0,NORMAL
30839,0.0010408914,0.0006202863,1,0,ANOMALY
30840,0.0001877388,0.0006202863,0,0,NORMAL
30841,0.0002565489,0.0006202863,0,0,NORMAL
30842,0.0003433685,0.0006202863,0,0,NORMAL
30843,0.0002619038,0.0006202863,0,0,NORMAL
30844,0.0001809558,0.0006202863,0,0,NORMAL
30845,0.0003125624,0.0006202863,0,0,NORMAL
30846,0.0002534776,0.0006202863,0,0,NORMAL
30847,0.0004348110,0.0006202863,0,0,NORMAL
30848,0.0001734898,0.0006202863,0,0,NORMAL
30849,0.0002922174,0.0006202863,0,0,NORMAL
30850,0.0002646566,0.0006202863,0,0,NORMAL
30851,0.0002566154,0.0006202863,0,0,NORMAL
30852,0.0002618159,0.0006202863,0,0,NORMAL
30853,0.0002637189,0.0006202863,0,0,NORMAL
30854,0.0002310465,0.0006202863,0,0,NORMAL
30855,0.0001647705,0.0006202863,0,0,NORMAL
30856,0.0001950772,0.0006202863,0,0,NORMAL
30857,0.0002861680,0.0006202863,0,0,NORMAL
30858,0.0005110844,0.0006202863,0,0,NORMAL
30859,0.0014932649,0.0006202863,1,0,ANOMALY
30860,0.0002456455,0.0006202863,0,0,NORMAL
30861,0.0001731445,0.0006202863,0,0,NORMAL
30862,0.0002087360,0.0006202863,0,0,NORMAL
30863,0.0002087360,0.0006202863,0,0,NORMAL
30864,0.0001766509,0.0006202863,0,0,NORMAL
30865,0.0001760899,0.0006202863,0,0,NORMAL
30866,0.0004070854,0.0006202863,0,0,NORMAL
30867,0.0001358762,0.0006202863,0,0,NORMAL
30868,0.0001281883,0.0006202863,0,0,NORMAL
30869,0.0002645296,0.0006202863,0,0,NORMAL
30870,0.0002597033,0.0006202863,0,0,NORMAL
30871,0.0002500497,0.0006202863,0,0,NORMAL
30872,0.0001829979,0.0006202863,0,0,NORMAL
30873,0.0002059040,0.0006202863,0,0,NORMAL
30874,0.0002827351,0.0006202863,0,0,NORMAL
30875,0.0002598775,0.0006202863,0,0,NORMAL
30876,0.0010575875,0.0006202863,1,0,ANOMALY
30877,0.0002610349,0.0006202863,0,0,NORMAL
30878,0.0002654000,0.0006202863,0,0,NORMAL
30879,0.0000219392,0.0006202863,0,0,NORMAL
30880,0.0002814302,0.0006202863,0,0,NORMAL
30881,0.0005808898,0.0006202863,0,0,NORMAL
30882,0.0003142112,0.0006202863,0,0,NORMAL
30883,0.0002342549,0.0006202863,0,0,NORMAL
30884,0.0002737200,0.0006202863,0,0,NORMAL
30885,0.0002654713,0.0006202863,0,0,NORMAL
30886,0.0002466614,0.0006202863,0,0,NORMAL
30887,0.0002603439,0.0006202863,0,0,NORMAL
30888,0.0003187367,0.0006202863,0,0,NORMAL
30889,0.0002618546,0.0006202863,0,0,NORMAL
30890,0.0002091921,0.0006202863,0,0,NORMAL
30891,0.0001388956,0.0006202863,0,0,NORMAL
30892,0.0002639039,0.0006202863,0,0,NORMAL
30893,0.0006658988,0.0006202863,1,0,ANOMALY
30894,0.0002931492,0.0006202863,0,0,NORMAL
30895,0.0003084444,0.0006202863,0,0,NORMAL
30896,0.0002649763,0.0006202863,0,0,NORMAL
30897,0.0002852835,0.0006202863,0,0,NORMAL
30898,0.0003467588,0.0006202863,0,0,NORMAL
30899,0.0000203378,0.0006202863,0,0,NORMAL
30900,0.0002034952,0.0006202863,0,0,NORMAL
30901,0.0002635962,0.0006202863,0,0,NORMAL
30902,0.0002864808,0.0006202863,0,0,NORMAL
30903,0.0007270741,0.0006202863,1,0,ANOMALY
30904,0.0002685851,0.0006202863,0,0,NORMAL
30905,0.0002351668,0.0006202863,0,0,NORMAL
30906,0.0004342964,0.0006202863,0,0,NORMAL
30907,0.0002757145,0.0006202863,0,0,NORMAL
30908,0.0001034003,0.0006202863,0,0,NORMAL
30909,0.0001387189,0.0006202863,0,0,NORMAL
30910,0.0009461351,0.0006202863,1,0,ANOMALY
30911,0.0002842502,0.0006202863,0,0,NORMAL
30912,0.0002320923,0.0006202863,0,0,NORMAL
30913,0.0004850030,0.0006202863,0,0,NORMAL
30914,0.0001406385,0.0006202863,0,0,NORMAL
30915,0.0003214249,0.0006202863,0,0,NORMAL
30916,0.0004549281,0.0006202863,0,0,NORMAL
30917,0.0003486313,0.0006202863,0,0,NORMAL
30918,0.0002086972,0.0006202863,0,0,NORMAL
30919,0.0002280416,0.0006202863,0,0,NORMAL
30920,0.0002645930,0.0006202863,0,0,NORMAL
30921,0.0003080152,0.0006202863,0,0,NORMAL
30922,0.0001825959,0.0006202863,0,0,NORMAL
30923,0.0001764347,0.0006202863,0,0,NORMAL
30924,0.0002131290,0.0006202863,0,0,NORMAL
30925,0.0000189917,0.0006202863,0,0,NORMAL
30926,0.0004784940,0.0006202863,0,0,NORMAL
30927,0.0002904041,0.0006202863,0,0,NORMAL
30928,0.0003064849,0.0006202863,0,0,NORMAL
30929,0.0001826652,0.0006202863,0,0,NORMAL
30930,0.0001770406,0.0006202863,0,0,NORMAL
30931,0.0002805986,0.0006202863,0,0,NORMAL
30932,0.0002579210,0.0006202863,0,0,NORMAL
30933,0.0002621111,0.0006202863,0,0,NORMAL
30934,0.0001301837,0.0006202863,0,0,NORMAL
30935,0.0003093647,0.0006202863,0,0,NORMAL
30936,0.0002648480,0.0006202863,0,0,NORMAL
30937,0.0002074286,0.0006202863,0,0,NORMAL
30938,0.0001729562,0.0006202863,0,0,NORMAL
30939,0.0003263109,0.0006202863,0,0,NORMAL
30940,0.0002318892,0.0006202863,0,0,NORMAL
30941,0.0002634133,0.0006202863,0,0,NORMAL
30942,0.0002652506,0.0006202863,0,0,NORMAL
30943,0.0002652062,0.0006202863,0,0,NORMAL
30944,0.0002930728,0.0006202863,0,0,NORMAL
30945,0.0002804376,0.0006202863,0,0,NORMAL
30946,0.0002615372,0.0006202863,0,0,NORMAL
30947,0.0001280680,0.0006202863,0,0,NORMAL
30948,0.0002754840,0.0006202863,0,0,NORMAL
30949,0.0000138542,0.0006202863,0,0,NORMAL
30950,0.0001284163,0.0006202863,0,0,NORMAL
30951,0.0002619364,0.0006202863,0,0,NORMAL
30952,0.0004546503,0.0006202863,0,0,NORMAL
30953,0.0002584523,0.0006202863,0,0,NORMAL
30954,0.0001838604,0.0006202863,0,0,NORMAL
30955,0.0002086615,0.0006202863,0,0,NORMAL
30956,0.0002604300,0.0006202863,0,0,NORMAL
30957,0.0002611036,0.0006202863,0,0,NORMAL
30958,0.0002875828,0.0006202863,0,0,NORMAL
30959,0.0006251115,0.0006202863,1,0,ANOMALY
30960,0.0002669855,0.0006202863,0,0,NORMAL
30961,0.0002817890,0.0006202863,0,0,NORMAL
30962,0.0002605686,0.0006202863,0,0,NORMAL
30963,0.0002092023,0.0006202863,0,0,NORMAL
30964,0.0002466882,0.0006202863,0,0,NORMAL
30965,0.0006562645,0.0006202863,1,0,ANOMALY
30966,0.0002908238,0.0006202863,0,0,NORMAL
30967,0.0002086615,0.0006202863,0,0,NORMAL
30968,0.0000208034,0.0006202863,0,0,NORMAL
30969,0.0002385710,0.0006202863,0,0,NORMAL
30970,0.0002592115,0.0006202863,0,0,NORMAL
30971,0.0000216227,0.0006202863,0,0,NORMAL
30972,0.0000216278,0.0006202863,0,0,NORMAL
30973,0.0002916525,0.0006202863,0,0,NORMAL
30974,0.0002108981,0.0006202863,0,0,NORMAL
30975,0.0002626349,0.0006202863,0,0,NORMAL
30976,0.0002646566,0.0006202863,0,0,NORMAL
30977,0.0002816766,0.0006202863,0,0,NORMAL
30978,0.0001402898,0.0006202863,0,0,NORMAL
30979,0.0001282133,0.0006202863,0,0,NORMAL
30980,0.0002627532,0.0006202863,0,0,NORMAL
30981,0.0002492829,0.0006202863,0,0,NORMAL
30982,0.0003482772,0.0006202863,0,0,NORMAL
30983,0.0004348417,0.0006202863,0,0,NORMAL
30984,0.0002562863,0.0006202863,0,0,NORMAL
30985,0.0002632317,0.0006202863,0,0,NORMAL
30986,0.0002612405,0.0006202863,0,0,NORMAL
30987,0.0002614744,0.0006202863,0,0,NORMAL
30988,0.0002612558,0.0006202863,0,0,NORMAL
30989,0.0009106223,0.0006202863,1,0,ANOMALY
30990,0.0004343663,0.0006202863,0,0,NORMAL
30991,0.0002294122,0.0006202863,0,0,NORMAL
30992,0.0002622233,0.0006202863,0,0,NORMAL
30993,0.0000169347,0.0006202863,0,0,NORMAL
30994,0.0002031749,0.0006202863,0,0,NORMAL
30995,0.0015954234,0.0006202863,1,0,ANOMALY
30996,0.0002735361,0.0006202863,0,0,NORMAL
30997,0.0002769910,0.0006202863,0,0,NORMAL
30998,0.0002354108,0.0006202863,0,0,NORMAL
30999,0.0001557034,0.0006202863,0,0,NORMAL
31000,0.0003202887,0.0006202863,0,0,NORMAL
31001,0.0002104943,0.0006202863,0,0,NORMAL
31002,0.0002799308,0.0006202863,0,0,NORMAL
31003,0.0002553708,0.0006202863,0,0,NORMAL
31004,0.0002396591,0.0006202863,0,0,NORMAL
31005,0.0002567111,0.0006202863,0,0,NORMAL
31006,0.0002654119,0.0006202863,0,0,NORMAL
31007,0.0002653884,0.0006202863,0,0,NORMAL
31008,0.0002104067,0.0006202863,0,0,NORMAL
31009,0.0002859704,0.0006202863,0,0,NORMAL
31010,0.0002370727,0.0006202863,0,0,NORMAL
31011,0.0002616604,0.0006202863,0,0,NORMAL
31012,0.0002088827,0.0006202863,0,0,NORMAL
31013,0.0001425793,0.0006202863,0,0,NORMAL
31014,0.0003142794,0.0006202863,0,0,NORMAL
31015,0.0000215491,0.0006202863,0,0,NORMAL
31016,0.0002559904,0.0006202863,0,0,NORMAL
31017,0.0002877524,0.0006202863,0,0,NORMAL
31018,0.0002086892,0.0006202863,0,0,NORMAL
31019,0.0002601606,0.0006202863,0,0,NORMAL
31020,0.0006578263,0.0006202863,1,0,ANOMALY
31021,0.0002303881,0.0006202863,0,0,NORMAL
31022,0.0002644039,0.0006202863,0,0,NORMAL
31023,0.0005584717,0.0006202863,0,0,NORMAL
31024,0.0004071239,0.0006202863,0,0,NORMAL
31025,0.0002614689,0.0006202863,0,0,NORMAL
31026,0.0002817417,0.0006202863,0,0,NORMAL
31027,0.0002031499,0.0006202863,0,0,NORMAL
31028,0.0002562769,0.0006202863,0,0,NORMAL
31029,0.0001409000,0.0006202863,0,0,NORMAL
31030,0.0007730794,0.0006202863,1,0,ANOMALY
31031,0.0002073260,0.0006202863,0,0,NORMAL
31032,0.0002446536,0.0006202863,0,0,NORMAL
31033,0.0004346694,0.0006202863,0,0,NORMAL
31034,0.0002206835,0.0006202863,0,0,NORMAL
31035,0.0003076339,0.0006202863,0,0,NORMAL
31036,0.0002657567,0.0006202863,0,0,NORMAL
31037,0.0002622211,0.0006202863,0,0,NORMAL
31038,0.0000246031,0.0006202863,0,0,NORMAL
31039,0.0002049646,0.0006202863,0,0,NORMAL
31040,0.0003458232,0.0006202863,0,0,NORMAL
31041,0.0002461694,0.0006202863,0,0,NORMAL
31042,0.0002662500,0.0006202863,0,0,NORMAL
31043,0.0003196817,0.0006202863,0,0,NORMAL
31044,0.0002461556,0.0006202863,0,0,NORMAL
31045,0.0002599564,0.0006202863,0,0,NORMAL
31046,0.0003984730,0.0006202863,0,0,NORMAL
31047,0.0002086648,0.0006202863,0,0,NORMAL
31048,0.0002615256,0.0006202863,0,0,NORMAL
31049,0.0003402574,0.0006202863,0,0,NORMAL
31050,0.0006180148,0.0006202863,0,0,NORMAL
31051,0.0002584829,0.0006202863,0,0,NORMAL
31052,0.0001299797,0.0006202863,0,0,NORMAL
31053,0.0004931737,0.0006202863,0,0,NORMAL
31054,0.0002996425,0.0006202863,0,0,NORMAL
31055,0.0001622777,0.0006202863,0,0,NORMAL
31056,0.0002616506,0.0006202863,0,0,NORMAL
31057,0.0002626940,0.0006202863,0,0,NORMAL
31058,0.0002998114,0.0006202863,0,0,NORMAL
31059,0.0002885113,0.0006202863,0,0,NORMAL
31060,0.0003121464,0.0006202863,0,0,NORMAL
31061,0.0002304150,0.0006202863,0,0,NORMAL
31062,0.0003488201,0.0006202863,0,0,NORMAL
31063,0.0002657055,0.0006202863,0,0,NORMAL
31064,0.0001761866,0.0006202863,0,0,NORMAL
31065,0.0002938439,0.0006202863,0,0,NORMAL
31066,0.0002895207,0.0006202863,0,0,NORMAL
31067,0.0002633526,0.0006202863,0,0,NORMAL
31068,0.0001122899,0.0006202863,0,0,NORMAL
31069,0.0002167126,0.0006202863,0,0,NORMAL
31070,0.0001453148,0.0006202863,0,0,NORMAL
31071,0.0002656549,0.0006202863,0,0,NORMAL
31072,0.0003520867,0.0006202863,0,0,NORMAL
31073,0.0002141303,0.0006202863,0,0,NORMAL
31074,0.0002623416,0.0006202863,0,0,NORMAL
31075,0.0003194846,0.0006202863,0,0,NORMAL
31076,0.0003081814,0.0006202863,0,0,NORMAL
31077,0.0001733634,0.0006202863,0,0,NORMAL
31078,0.0002124869,0.0006202863,0,0,NORMAL
31079,0.0001280657,0.0006202863,0,0,NORMAL
31080,0.0002366923,0.0006202863,0,0,NORMAL
31081,0.0002610197,0.0006202863,0,0,NORMAL
31082,0.0006600875,0.0006202863,1,0,ANOMALY
31083,0.0003495895,0.0006202863,0,0,NORMAL
31084,0.0002634741,0.0006202863,0,0,NORMAL
31085,0.0002863406,0.0006202863,0,0,NORMAL
31086,0.0003981668,0.0006202863,0,0,NORMAL
31087,0.0002635962,0.0006202863,0,0,NORMAL
31088,0.0002837067,0.0006202863,0,0,NORMAL
31089,0.0002799027,0.0006202863,0,0,NORMAL
31090,0.0002629914,0.0006202863,0,0,NORMAL
31091,0.0002073628,0.0006202863,0,0,NORMAL
31092,0.0002580460,0.0006202863,0,0,NORMAL
31093,0.0002626112,0.0006202863,0,0,NORMAL
31094,0.0002773837,0.0006202863,0,0,NORMAL
31095,0.0002156673,0.0006202863,0,0,NORMAL
31096,0.0003090472,0.0006202863,0,0,NORMAL
31097,0.0003083038,0.0006202863,0,0,NORMAL
31098,0.0002622833,0.0006202863,0,0,NORMAL
31099,0.0002298405,0.0006202863,0,0,NORMAL
31100,0.0002617488,0.0006202863,0,0,NORMAL
31101,0.0002601071,0.0006202863,0,0,NORMAL
31102,0.0002618215,0.0006202863,0,0,NORMAL
31103,0.0002619938,0.0006202863,0,0,NORMAL
31104,0.0005938648,0.0006202863,0,0,NORMAL
31105,0.0006929328,0.0006202863,1,0,ANOMALY
31106,0.0002797457,0.0006202863,0,0,NORMAL
31107,0.0002204888,0.0006202863,0,0,NORMAL
31108,0.0002990386,0.0006202863,0,0,NORMAL
31109,0.0002946360,0.0006202863,0,0,NORMAL
31110,0.0002622833,0.0006202863,0,0,NORMAL
31111,0.0002188021,0.0006202863,0,0,NORMAL
31112,0.0004354231,0.0006202863,0,0,NORMAL
31113,0.0002275979,0.0006202863,0,0,NORMAL
31114,0.0003124359,0.0006202863,0,0,NORMAL
31115,0.0002653191,0.0006202863,0,0,NORMAL
31116,0.0002623414,0.0006202863,0,0,NORMAL
31117,0.0001489887,0.0006202863,0,0,NORMAL
31118,0.0002614806,0.0006202863,0,0,NORMAL
31119,0.0002076779,0.0006202863,0,0,NORMAL
31120,0.0002093195,0.0006202863,0,0,NORMAL
31121,0.0002665671,0.0006202863,0,0,NORMAL
31122,0.0004606113,0.0006202863,0,0,NORMAL
31123,0.0007058622,0.0006202863,1,0,ANOMALY
31124,0.0004063414,0.0006202863,0,0,NORMAL
31125,0.0002169132,0.0006202863,0,0,NORMAL
31126,0.0003082646,0.0006202863,0,0,NORMAL
31127,0.0002865127,0.0006202863,0,0,NORMAL
31128,0.0009066364,0.0006202863,1,0,ANOMALY
31129,0.0003077309,0.0006202863,0,0,NORMAL
31130,0.0002092366,0.0006202863,0,0,NORMAL
31131,0.0002632920,0.0006202863,0,0,NORMAL
31132,0.0002607304,0.0006202863,0,0,NORMAL
31133,0.0002646564,0.0006202863,0,0,NORMAL
31134,0.0001476075,0.0006202863,0,0,NORMAL
31135,0.0002123966,0.0006202863,0,0,NORMAL
31136,0.0002946967,0.0006202863,0,0,NORMAL
31137,0.0002621275,0.0006202863,0,0,NORMAL
31138,0.0003075705,0.0006202863,0,0,NORMAL
31139,0.0002629316,0.0006202863,0,0,NORMAL
31140,0.0010710357,0.0006202863,1,0,ANOMALY
31141,0.0002123966,0.0006202863,0,0,NORMAL
31142,0.0002642148,0.0006202863,0,0,NORMAL
31143,0.0003116466,0.0006202863,0,0,NORMAL
31144,0.0002984218,0.0006202863,0,0,NORMAL
31145,0.0002986294,0.0006202863,0,0,NORMAL
31146,0.0002304500,0.0006202863,0,0,NORMAL
31147,0.0004351387,0.0006202863,0,0,NORMAL
31148,0.0002596102,0.0006202863,0,0,NORMAL
31149,0.0003122107,0.0006202863,0,0,NORMAL
31150,0.0004358461,0.0006202863,0,0,NORMAL
31151,0.0004691002,0.0006202863,0,0,NORMAL
31152,0.0003106366,0.0006202863,0,0,NORMAL
31153,0.0002619920,0.0006202863,0,0,NORMAL
31154,0.0003203970,0.0006202863,0,0,NORMAL
31155,0.0002086505,0.0006202863,0,0,NORMAL
31156,0.0002661209,0.0006202863,0,0,NORMAL
31157,0.0002275678,0.0006202863,0,0,NORMAL
31158,0.0004653094,0.0006202863,0,0,NORMAL
31159,0.0002657567,0.0006202863,0,0,NORMAL
31160,0.0002801068,0.0006202863,0,0,NORMAL
31161,0.0001871391,0.0006202863,0,0,NORMAL
31162,0.0002735637,0.0006202863,0,0,NORMAL
31163,0.0002652508,0.0006202863,0,0,NORMAL
31164,0.0002602530,0.0006202863,0,0,NORMAL
31165,0.0002799239,0.0006202863,0,0,NORMAL
31166,0.0002601605,0.0006202863,0,0,NORMAL
31167,0.0002588715,0.0006202863,0,0,NORMAL
31168,0.0003116687,0.0006202863,0,0,NORMAL
31169,0.0002572886,0.0006202863,0,0,NORMAL
31170,0.0002923085,0.0006202863,0,0,NORMAL
31171,0.0001668537,0.0006202863,0,0,NORMAL
31172,0.0003243960,0.0006202863,0,0,NORMAL
31173,0.0002305424,0.0006202863,0,0,NORMAL
31174,0.0002612462,0.0006202863,0,0,NORMAL
31175,0.0005117523,0.0006202863,0,0,NORMAL
31176,0.0001457077,0.0006202863,0,0,NORMAL
31177,0.0002880565,0.0006202863,0,0,NORMAL
31178,0.0003176076,0.0006202863,0,0,NORMAL
31179,0.0003087184,0.0006202863,0,0,NORMAL
31180,0.0002536513,0.0006202863,0,0,NORMAL
31181,0.0003521065,0.0006202863,0,0,NORMAL
31182,0.0001559968,0.0006202863,0,0,NORMAL
31183,0.0002629316,0.0006202863,0,0,NORMAL
31184,0.0002615535,0.0006202863,0,0,NORMAL
31185,0.0002086669,0.0006202863,0,0,NORMAL
31186,0.0002143607,0.0006202863,0,0,NORMAL
31187,0.0004974983,0.0006202863,0,0,NORMAL
31188,0.0002654474,0.0006202863,0,0,NORMAL
31189,0.0003083308,0.0006202863,0,0,NORMAL
31190,0.0002844718,0.0006202863,0,0,NORMAL
31191,0.0002315396,0.0006202863,0,0,NORMAL
31192,0.0001299708,0.0006202863,0,0,NORMAL
31193,0.0002660789,0.0006202863,0,0,NORMAL
31194,0.0002653525,0.0006202863,0,0,NORMAL
31195,0.0005332117,0.0006202863,0,0,NORMAL
31196,0.0005599561,0.0006202863,0,0,NORMAL
31197,0.0002531612,0.0006202863,0,0,NORMAL
31198,0.0002620716,0.0006202863,0,0,NORMAL
31199,0.0002659146,0.0006202863,0,0,NORMAL
31200,0.0003240290,0.0006202863,0,0,NORMAL
31201,0.0004765767,0.0006202863,0,0,NORMAL
31202,0.0001297829,0.0006202863,0,0,NORMAL
31203,0.0002279810,0.0006202863,0,0,NORMAL
31204,0.0002646563,0.0006202863,0,0,NORMAL
31205,0.0002313487,0.0006202863,0,0,NORMAL
31206,0.0042634507,0.0006202863,1,0,ANOMALY
31207,0.0042634499,0.0006202863,1,0,ANOMALY
31208,0.0002604601,0.0006202863,0,0,NORMAL
31209,0.0005632440,0.0006202863,0,0,NORMAL
31210,0.0001749900,0.0006202863,0,0,NORMAL
31211,0.0002087261,0.0006202863,0,0,NORMAL
31212,0.0001740362,0.0006202863,0,0,NORMAL
31213,0.0002363708,0.0006202863,0,0,NORMAL
31214,0.0016776748,0.0006202863,1,0,ANOMALY
31215,0.0002652397,0.0006202863,0,0,NORMAL
31216,0.0001647783,0.0006202863,0,0,NORMAL
31217,0.0002652396,0.0006202863,0,0,NORMAL
31218,0.0001758893,0.0006202863,0,0,NORMAL
31219,0.0001282107,0.0006202863,0,0,NORMAL
31220,0.0002863184,0.0006202863,0,0,NORMAL
31221,0.0001702654,0.0006202863,0,0,NORMAL
31222,0.0002086989,0.0006202863,0,0,NORMAL
31223,0.0002803901,0.0006202863,0,0,NORMAL
31224,0.0003067411,0.0006202863,0,0,NORMAL
31225,0.0002655070,0.0006202863,0,0,NORMAL
31226,0.0002561842,0.0006202863,0,0,NORMAL
31227,0.0002615256,0.0006202863,0,0,NORMAL
31228,0.0005425288,0.0006202863,0,0,NORMAL
31229,0.0002086889,0.0006202863,0,0,NORMAL
31230,0.0001860099,0.0006202863,0,0,NORMAL
31231,0.0003012149,0.0006202863,0,0,NORMAL
31232,0.0002690800,0.0006202863,0,0,NORMAL
31233,0.0002658614,0.0006202863,0,0,NORMAL
31234,0.0002652736,0.0006202863,0,0,NORMAL
31235,0.0003548576,0.0006202863,0,0,NORMAL
31236,0.0001791990,0.0006202863,0,0,NORMAL
31237,0.0006613267,0.0006202863,1,0,ANOMALY
31238,0.0002086756,0.0006202863,0,0,NORMAL
31239,0.0003763070,0.0006202863,0,0,NORMAL
31240,0.0004547799,0.0006202863,0,0,NORMAL
31241,0.0003614759,0.0006202863,0,0,NORMAL
31242,0.0004611726,0.0006202863,0,0,NORMAL
31243,0.0002995141,0.0006202863,0,0,NORMAL
31244,0.0002601349,0.0006202863,0,0,NORMAL
31245,0.0002994946,0.0006202863,0,0,NORMAL
31246,0.0001272937,0.0006202863,0,0,NORMAL
31247,0.0002089848,0.0006202863,0,0,NORMAL
31248,0.0002575376,0.0006202863,0,0,NORMAL
31249,0.0002800229,0.0006202863,0,0,NORMAL
31250,0.0003129244,0.0006202863,0,0,NORMAL
31251,0.0000973238,0.0006202863,0,0,NORMAL
31252,0.0002797340,0.0006202863,0,0,NORMAL
31253,0.0016472315,0.0006202863,1,0,ANOMALY
31254,0.0001282222,0.0006202863,0,0,NORMAL
31255,0.0002947835,0.0006202863,0,0,NORMAL
31256,0.0002649764,0.0006202863,0,0,NORMAL
31257,0.0002681222,0.0006202863,0,0,NORMAL
31258,0.0003076331,0.0006202863,0,0,NORMAL
31259,0.0002628556,0.0006202863,0,0,NORMAL
31260,0.0002796288,0.0006202863,0,0,NORMAL
31261,0.0002573767,0.0006202863,0,0,NORMAL
31262,0.0002775615,0.0006202863,0,0,NORMAL
31263,0.0003141676,0.0006202863,0,0,NORMAL
31264,0.0003328313,0.0006202863,0,0,NORMAL
31265,0.0002660789,0.0006202863,0,0,NORMAL
31266,0.0002655984,0.0006202863,0,0,NORMAL
31267,0.0002566489,0.0006202863,0,0,NORMAL
31268,0.0002598411,0.0006202863,0,0,NORMAL
31269,0.0006063630,0.0006202863,0,0,NORMAL
31270,0.0001427069,0.0006202863,0,0,NORMAL
31271,0.0002709053,0.0006202863,0,0,NORMAL
31272,0.0002656928,0.0006202863,0,0,NORMAL
31273,0.0002654712,0.0006202863,0,0,NORMAL
31274,0.0002051035,0.0006202863,0,0,NORMAL
31275,0.0001253189,0.0006202863,0,0,NORMAL
31276,0.0002879113,0.0006202863,0,0,NORMAL
31277,0.0006503230,0.0006202863,1,0,ANOMALY
31278,0.0002082492,0.0006202863,0,0,NORMAL
31279,0.0002051485,0.0006202863,0,0,NORMAL
31280,0.0002633111,0.0006202863,0,0,NORMAL
31281,0.0002952963,0.0006202863,0,0,NORMAL
31282,0.0002499838,0.0006202863,0,0,NORMAL
31283,0.0002673872,0.0006202863,0,0,NORMAL
31284,0.0002071736,0.0006202863,0,0,NORMAL
31285,0.0002198837,0.0006202863,0,0,NORMAL
31286,0.0010502909,0.0006202863,1,0,ANOMALY
31287,0.0002587237,0.0006202863,0,0,NORMAL
31288,0.0002009661,0.0006202863,0,0,NORMAL
31289,0.0002660514,0.0006202863,0,0,NORMAL
31290,0.0002849828,0.0006202863,0,0,NORMAL
31291,0.0002589186,0.0006202863,0,0,NORMAL
31292,0.0002645305,0.0006202863,0,0,NORMAL
31293,0.0002652735,0.0006202863,0,0,NORMAL
31294,0.0002525811,0.0006202863,0,0,NORMAL
31295,0.0002115505,0.0006202863,0,0,NORMAL
31296,0.0004549780,0.0006202863,0,0,NORMAL
31297,0.0002653768,0.0006202863,0,0,NORMAL
31298,0.0002740298,0.0006202863,0,0,NORMAL
31299,0.0002644016,0.0006202863,0,0,NORMAL
31300,0.0002552802,0.0006202863,0,0,NORMAL
31301,0.0003284612,0.0006202863,0,0,NORMAL
31302,0.0002054936,0.0006202863,0,0,NORMAL
31303,0.0002659014,0.0006202863,0,0,NORMAL
31304,0.0002606709,0.0006202863,0,0,NORMAL
31305,0.0002654354,0.0006202863,0,0,NORMAL
